"Row ID","Order ID","Order Date","Ship Date","Ship Mode","Customer ID","Customer Name","segment","Postal Code","city","state","country","Product ID","Product Name","Sub-Category","category","sales","quantity","discount","profit","Shipping Cost","Order Priority"
29908,IN-2017-DW135407-42809,"2017-03-15","2017-03-19",Standard Class,DW-135407,Don Weiss,Consumer,"",Geelong,Victoria,Australia,FUR-CH-5807,"SAFCO Swivel Stool, Red",Chairs,Furniture,1058.022,7,0.1,340.872,184.78,High
20520,IN-2017-BE114557-42811,"2017-03-17","2017-03-22",Second Class,BE-114557,Brad Eason,Home Office,"",Sydney,New South Wales,Australia,OFF-AP-3878,"Cuisinart Toaster, Silver",Appliances,Office Supplies,195.156,4,0.1,64.956,23.51,Medium
48977,IZ-2017-PA906061-42811,"2017-03-17","2017-03-18",First Class,PA-906061,Pete Armstrong,Home Office,"",Baghdad,Baghdad,Iraq,FUR-FU-4037,"Eldon Clock, Erganomic",Furnishings,Furniture,55.14,1,0.0,18.72,11.86,High
20522,IN-2017-BE114557-42811,"2017-03-17","2017-03-22",Second Class,BE-114557,Brad Eason,Home Office,"",Sydney,New South Wales,Australia,OFF-BI-4825,"Ibico Hole Reinforcements, Economy",Binders,Office Supplies,37.746,6,0.1,0.666,1.87,Medium
48976,IZ-2017-PA906061-42811,"2017-03-17","2017-03-18",First Class,PA-906061,Pete Armstrong,Home Office,"",Baghdad,Baghdad,Iraq,FUR-BO-3616,"Bush 3-Shelf Cabinet, Mobile",Bookcases,Furniture,145.89,1,0.0,21.87,21.0,High
44465,EG-2017-JF535538-42811,"2017-03-17","2017-03-21",Standard Class,JF-535538,Jay Fein,Consumer,"",Alexandria,Al Iskandariyah,Egypt,OFF-LA-4554,"Harbour Creations Shipping Labels, Alphabetical",Labels,Office Supplies,11.28,1,0.0,2.01,1.64,Medium
43340,MO-2017-BD132086-42811,"2017-03-17","2017-03-24",Standard Class,BD-132086,Bill Donatelli,Consumer,"",Sale,Rabat-Salé-Zemmour-Zaer,Morocco,OFF-BI-6372,"Wilson Jones 3-Hole Punch, Recycled",Binders,Office Supplies,56.7,2,0.0,16.98,6.08,Medium
20521,IN-2017-BE114557-42811,"2017-03-17","2017-03-22",Second Class,BE-114557,Brad Eason,Home Office,"",Sydney,New South Wales,Australia,TEC-CO-4568,"Hewlett Copy Machine, Color",Copiers,Technology,3299.562,14,0.1,366.282,336.02,Medium
44281,NI-2017-DR288095-42812,"2017-03-18","2017-03-22",Standard Class,DR-288095,Dan Reichenbach,Corporate,"",Kaduna,Kaduna,Nigeria,TEC-CO-3685,"Canon Fax and Copier, Laser",Copiers,Technology,229.608,4,0.7,-176.112,30.71,High
47912,EG-2017-JL513038-42812,"2017-03-18","2017-03-22",Standard Class,JL-513038,Jack Lebron,Consumer,"",Cairo,Al Qahirah,Egypt,OFF-BI-4807,"Ibico Binder Covers, Clear",Binders,Office Supplies,26.22,2,0.0,1.8,1.39,Medium
44279,NI-2017-DR288095-42812,"2017-03-18","2017-03-22",Standard Class,DR-288095,Dan Reichenbach,Corporate,"",Kaduna,Kaduna,Nigeria,OFF-FA-3045,"Advantus Paper Clips, Bulk Pack",Fasteners,Office Supplies,8.442,2,0.7,-15.498,2.05,High
44280,NI-2017-DR288095-42812,"2017-03-18","2017-03-22",Standard Class,DR-288095,Dan Reichenbach,Corporate,"",Kaduna,Kaduna,Nigeria,OFF-BI-4810,"Ibico Binder Covers, Recycled",Binders,Office Supplies,4.203,1,0.7,-4.647,1.7,High
47911,EG-2017-JL513038-42812,"2017-03-18","2017-03-22",Standard Class,JL-513038,Jack Lebron,Consumer,"",Cairo,Al Qahirah,Egypt,FUR-CH-5756,"SAFCO Chairmat, Adjustable",Chairs,Furniture,62.31,1,0.0,13.68,3.22,Medium
44278,NI-2017-DR288095-42812,"2017-03-18","2017-03-22",Standard Class,DR-288095,Dan Reichenbach,Corporate,"",Kaduna,Kaduna,Nigeria,FUR-BO-5797,"Safco Stackable Bookrack, Mobile",Bookcases,Furniture,178.776,4,0.7,-345.744,13.43,High
27012,ID-2017-ME177257-42812,"2017-03-18","2017-03-20",First Class,ME-177257,Max Engle,Consumer,"",Gold Coast,Queensland,Australia,OFF-AR-3547,"Boston Pens, Easy-Erase",Art,Office Supplies,39.123,3,0.1,-0.027,6.4,High
29388,ID-2017-SC202307-42813,"2017-03-19","2017-03-23",Standard Class,SC-202307,Scot Coram,Corporate,"",Geelong,Victoria,Australia,OFF-ST-6058,"Smead Shelving, Industrial",Storage,Office Supplies,133.407,3,0.1,-0.063,4.69,Medium
48902,NI-2017-EJ372095-42813,"2017-03-19","2017-03-23",Standard Class,EJ-372095,Ed Jacobs,Consumer,"",Lagos,Lagos,Nigeria,OFF-AR-3501,"Binney & Smith Sketch Pad, Fluorescent",Art,Office Supplies,57.096,4,0.7,-123.744,6.39,High
29389,ID-2017-SC202307-42813,"2017-03-19","2017-03-23",Standard Class,SC-202307,Scot Coram,Corporate,"",Geelong,Victoria,Australia,TEC-PH-3791,"Cisco Headset, Full Size",Phones,Technology,403.785,5,0.1,62.685,14.55,Medium
45349,CM-2017-MC813022-42813,"2017-03-19","2017-03-23",Second Class,MC-813022,Mike Caudle,Corporate,"",Garoua,Nord,Cameroon,OFF-EN-5024,"Kraft Business Envelopes, Set of 50",Envelopes,Office Supplies,119.88,6,0.0,57.42,7.81,Medium
45348,CM-2017-MC813022-42813,"2017-03-19","2017-03-23",Second Class,MC-813022,Mike Caudle,Corporate,"",Garoua,Nord,Cameroon,OFF-PA-5853,"SanDisk Computer Printout Paper, Premium",Paper,Office Supplies,59.58,2,0.0,13.08,5.17,Medium
45350,CM-2017-MC813022-42813,"2017-03-19","2017-03-23",Second Class,MC-813022,Mike Caudle,Corporate,"",Garoua,Nord,Cameroon,OFF-EN-5043,"Kraft Peel and Seal, Set of 50",Envelopes,Office Supplies,20.49,1,0.0,3.66,1.9,Medium
12947,ES-2017-JM156558-42813,"2017-03-19","2017-03-23",Standard Class,JM-156558,Jim Mitchum,Corporate,"",Graz,Styria,Austria,FUR-FU-3025,"Advantus Clock, Durable",Furnishings,Furniture,242.1,5,0.0,14.4,21.76,Medium
23469,ID-2017-CC126107-42814,"2017-03-20","2017-03-25",Standard Class,CC-126107,Corey Catlett,Corporate,"",Ballarat,Victoria,Australia,OFF-LA-4526,"Harbour Creations Color Coded Labels, 5000 Label Set",Labels,Office Supplies,47.844,4,0.1,-2.196,2.2,Medium
27187,IN-2017-BN114707-42814,"2017-03-20","2017-03-22",Second Class,BN-114707,Brad Norvell,Corporate,"",Melbourne,Victoria,Australia,FUR-FU-4086,"Eldon Photo Frame, Erganomic",Furnishings,Furniture,102.114,2,0.1,16.974,12.97,High
51065,RW-2017-BF975109-42814,"2017-03-20","2017-03-22",First Class,BF-975109,Barbara Fisher,Corporate,"",Kigali,Kigali,Rwanda,FUR-FU-5732,"Rubbermaid Light Bulb, Duo Pack",Furnishings,Furniture,75.6,4,0.0,12.0,9.64,High
51066,RW-2017-BF975109-42814,"2017-03-20","2017-03-22",First Class,BF-975109,Barbara Fisher,Corporate,"",Kigali,Kigali,Rwanda,OFF-AR-3478,"Binney & Smith Canvas, Water Color",Art,Office Supplies,327.24,6,0.0,156.96,83.26,High
43162,AU-2017-SU106658-42814,"2017-03-20","2017-03-26",Standard Class,SU-106658,Stephanie Ulpright,Home Office,"",Graz,Styria,Austria,FUR-CH-5808,"SAFCO Swivel Stool, Set of Two",Chairs,Furniture,170.19,1,0.0,64.65,9.48,Medium
46975,NI-2017-MZ751595-42814,"2017-03-20","2017-03-26",Standard Class,MZ-751595,Mary Zewe,Corporate,"",Kano,Kano,Nigeria,OFF-ST-4105,"Eldon Trays, Blue",Storage,Office Supplies,14.391,1,0.7,-24.969,1.64,Medium
28266,IN-2017-MR175457-42814,"2017-03-20","2017-03-22",Second Class,MR-175457,Mathew Reese,Home Office,"",Melbourne,Victoria,Australia,OFF-SU-6178,"Stiletto Shears, Serrated",Supplies,Office Supplies,80.622,2,0.1,29.502,9.46,High
51068,RW-2017-BF975109-42814,"2017-03-20","2017-03-22",First Class,BF-975109,Barbara Fisher,Corporate,"",Kigali,Kigali,Rwanda,TEC-AC-5196,"Memorex Flash Drive, USB",Accessories,Technology,29.61,1,0.0,2.64,7.44,High
51067,RW-2017-BF975109-42814,"2017-03-20","2017-03-22",First Class,BF-975109,Barbara Fisher,Corporate,"",Kigali,Kigali,Rwanda,OFF-FA-2941,"Accos Clamps, Assorted Sizes",Fasteners,Office Supplies,134.64,8,0.0,40.32,14.88,High
26243,IN-2017-BT114857-42814,"2017-03-20","2017-03-27",Standard Class,BT-114857,Brad Thomas,Home Office,"",Brisbane,Queensland,Australia,OFF-ST-6032,"Smead File Cart, Industrial",Storage,Office Supplies,346.68,3,0.1,69.3,41.81,Low
45703,KZ-2017-EB375068-42815,"2017-03-21","2017-03-26",Standard Class,EB-375068,Edward Becker,Corporate,"",Pavlodar,Pavlodar,Kazakhstan,OFF-AR-3543,"Boston Pencil Sharpener, Easy-Erase",Art,Office Supplies,9.063,1,0.7,-16.317,1.65,Medium
49206,GH-2017-JF541549-42815,"2017-03-21","2017-03-28",Standard Class,JF-541549,Jennifer Ferguson,Consumer,"",Accra,Greater Accra,Ghana,TEC-PH-3806,"Cisco Smart Phone, Full Size",Phones,Technology,2605.56,4,0.0,573.12,188.65,Medium
26040,ID-2017-MH181157-42815,"2017-03-21","2017-03-24",First Class,MH-181157,Mick Hernandez,Home Office,"",Perth,Western Australia,Australia,FUR-CH-4626,"Hon Bag Chairs, Adjustable",Chairs,Furniture,300.132,7,0.1,46.662,6.71,High
26039,ID-2017-MH181157-42815,"2017-03-21","2017-03-24",First Class,MH-181157,Mick Hernandez,Home Office,"",Perth,Western Australia,Australia,OFF-SU-6172,"Stiletto Scissors, Easy Grip",Supplies,Office Supplies,45.414,2,0.1,-2.046,4.31,High
24598,IN-2017-CA120551-42816,"2017-03-22","2017-03-29",Standard Class,CA-120551,Cathy Armstrong,Home Office,"",Herat,Hirat,Afghanistan,TEC-MA-4211,"Epson Receipt Printer, White",Machines,Technology,346.32,3,0.0,13.77,14.1,Medium
24599,IN-2017-CA120551-42816,"2017-03-22","2017-03-29",Standard Class,CA-120551,Cathy Armstrong,Home Office,"",Herat,Hirat,Afghanistan,FUR-BO-4861,"Ikea Library with Doors, Mobile",Bookcases,Furniture,731.82,2,0.0,102.42,39.66,Medium
24597,IN-2017-CA120551-42816,"2017-03-22","2017-03-29",Standard Class,CA-120551,Cathy Armstrong,Home Office,"",Herat,Hirat,Afghanistan,FUR-FU-5726,"Rubbermaid Door Stop, Erganomic",Furnishings,Furniture,169.68,4,0.0,79.68,11.01,Medium
27037,IN-2017-BS117557-42818,"2017-03-24","2017-03-24",Same Day,BS-117557,Bruce Stewart,Consumer,"",Melbourne,Victoria,Australia,OFF-PA-4160,"Enermax Memo Slips, Multicolor",Paper,Office Supplies,15.363,1,0.1,4.083,2.69,Critical
27036,IN-2017-BS117557-42818,"2017-03-24","2017-03-24",Same Day,BS-117557,Bruce Stewart,Consumer,"",Melbourne,Victoria,Australia,OFF-EN-3664,"Cameo Interoffice Envelope, with clear poly window",Envelopes,Office Supplies,91.746,2,0.1,1.986,29.46,Critical
29180,ID-2017-JE156107-42818,"2017-03-24","2017-03-28",Standard Class,JE-156107,Jim Epp,Corporate,"",Canberra,Australian Capital Territory,Australia,OFF-AR-3447,"BIC Canvas, Blue",Art,Office Supplies,386.64,12,0.4,-245.16,19.83,Medium
24522,IN-2017-PF191657-42818,"2017-03-24","2017-03-29",Standard Class,PF-191657,Philip Fox,Consumer,"",Brisbane,Queensland,Australia,FUR-FU-5723,"Rubbermaid Door Stop, Black",Furnishings,Furniture,433.62,11,0.1,28.71,48.85,Medium
6344,US-2017-NP183255-42818,"2017-03-24","2017-03-28",Standard Class,NP-183255,Naresj Patel,Consumer,"",Buenos Aires,Buenos Aires,Argentina,FUR-BO-3639,"Bush Library with Doors, Metal",Bookcases,Furniture,291.024,2,0.4,-116.416,20.301,Medium
6345,US-2017-NP183255-42818,"2017-03-24","2017-03-28",Standard Class,NP-183255,Naresj Patel,Consumer,"",Buenos Aires,Buenos Aires,Argentina,TEC-PH-3798,"Cisco Office Telephone, VoIP",Phones,Technology,64.44,2,0.4,1.04,4.905,Medium
30742,ID-2017-AB102557-42819,"2017-03-25","2017-04-01",Standard Class,AB-102557,Alejandro Ballentine,Home Office,"",Cairns,Queensland,Australia,FUR-FU-6269,"Tenex Photo Frame, Duo Pack",Furnishings,Furniture,31.14,1,0.4,-2.1,1.76,Medium
43479,NI-2017-MG814595-42819,"2017-03-25","2017-03-29",Standard Class,MG-814595,Mike Gockenbach,Consumer,"",Bauchi,Bauchi,Nigeria,OFF-LA-5403,"Novimex Shipping Labels, Adjustable",Labels,Office Supplies,2.664,1,0.7,-4.626,1.15,Medium
43478,NI-2017-MG814595-42819,"2017-03-25","2017-03-29",Standard Class,MG-814595,Mike Gockenbach,Consumer,"",Bauchi,Bauchi,Nigeria,TEC-PH-5827,"Samsung Headset, with Caller ID",Phones,Technology,43.92,2,0.7,-95.16,2.54,Medium
41443,KE-2017-FM429069-42819,"2017-03-25","2017-03-29",Second Class,FM-429069,Frank Merwin,Home Office,"",Nairobi,Nairobi,Kenya,OFF-AR-3464,"BIC Pens, Blue",Art,Office Supplies,14.28,1,0.0,1.56,1.2,Medium
51006,IZ-2017-MS771061-42819,"2017-03-25","2017-03-29",Standard Class,MS-771061,Maurice Satty,Consumer,"",Baghdad,Baghdad,Iraq,OFF-ST-5688,"Rogers Box, Single Width",Storage,Office Supplies,24.0,1,0.0,2.88,1.16,Medium
51007,IZ-2017-MS771061-42819,"2017-03-25","2017-03-29",Standard Class,MS-771061,Maurice Satty,Consumer,"",Baghdad,Baghdad,Iraq,OFF-AR-3465,"BIC Pens, Easy-Erase",Art,Office Supplies,14.55,1,0.0,3.18,1.31,Medium
45702,IR-2017-CR258060-42819,"2017-03-25","2017-03-29",Standard Class,CR-258060,Clay Rozendal,Home Office,"",Mashhad,Razavi Khorasan,Iran,TEC-MA-6145,"StarTech Phone, White",Machines,Technology,145.86,2,0.0,59.76,34.26,High
30741,ID-2017-AB102557-42819,"2017-03-25","2017-04-01",Standard Class,AB-102557,Alejandro Ballentine,Home Office,"",Cairns,Queensland,Australia,OFF-EN-4441,"GlobeWeis Interoffice Envelope, Set of 50",Envelopes,Office Supplies,172.152,6,0.4,-71.748,17.72,Medium
41444,KE-2017-FM429069-42819,"2017-03-25","2017-03-29",Second Class,FM-429069,Frank Merwin,Home Office,"",Nairobi,Nairobi,Kenya,TEC-PH-5836,"Samsung Signal Booster, Full Size",Phones,Technology,137.88,1,0.0,66.18,10.72,Medium
44438,AU-2017-DD35708-42820,"2017-03-26","2017-03-31",Second Class,DD-35708,Dorothy Dickinson,Consumer,"",Vienna,Vienna,Austria,OFF-SU-4126,"Elite Ruler, Steel",Supplies,Office Supplies,26.4,2,0.0,7.08,3.9,Medium
43921,IZ-2017-DB306061-42820,"2017-03-26","2017-03-28",Second Class,DB-306061,Dave Brooks,Consumer,"",Arbil,Arbil,Iraq,OFF-ST-5703,"Rogers Lockers, Wire Frame",Storage,Office Supplies,842.76,4,0.0,210.6,158.38,Critical
6651,MX-2017-DL128655-42821,"2017-03-27","2017-04-01",Standard Class,DL-128655,Dan Lawera,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-ST-5705,"Rogers Shelving, Blue",Storage,Office Supplies,49.704,2,0.4,-11.616,3.632,Medium
6650,MX-2017-DL128655-42821,"2017-03-27","2017-04-01",Standard Class,DL-128655,Dan Lawera,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-ST-4029,"Eldon Box, Industrial",Storage,Office Supplies,30.072,7,0.4,4.452,2.014,Medium
6652,MX-2017-DL128655-42821,"2017-03-27","2017-04-01",Standard Class,DL-128655,Dan Lawera,Consumer,"",Buenos Aires,Buenos Aires,Argentina,TEC-AC-5221,"Memorex Numeric Keypad, Erganomic",Accessories,Technology,56.052,3,0.4,-0.048,4.106,Medium
47528,BO-2017-MS798013-42822,"2017-03-28","2017-04-01",Second Class,MS-798013,Michael Stewart,Corporate,"",Hrodna,Hrodna,Belarus,OFF-ST-4030,"Eldon Box, Single Width",Storage,Office Supplies,20.58,2,0.0,5.94,1.13,Medium
30471,IN-2017-RP193907-42822,"2017-03-28","2017-04-01",Standard Class,RP-193907,Resi Pölking,Consumer,"",Canberra,Australian Capital Territory,Australia,OFF-SU-4973,"Kleencut Box Cutter, Easy Grip",Supplies,Office Supplies,72.54,2,0.0,7.92,6.42,Medium
47527,BO-2017-MS798013-42822,"2017-03-28","2017-04-01",Second Class,MS-798013,Michael Stewart,Corporate,"",Hrodna,Hrodna,Belarus,OFF-AR-6113,"Stanley Highlighters, Water Color",Art,Office Supplies,17.88,1,0.0,6.06,2.44,Medium
23678,IN-2017-HG150257-42822,"2017-03-28","2017-04-01",Standard Class,HG-150257,Hunter Glantz,Consumer,"",Gold Coast,Queensland,Australia,OFF-PA-4143,"Enermax Cards & Envelopes, 8.5 x 11",Paper,Office Supplies,138.348,3,0.1,58.338,12.1,Medium
47529,BO-2017-MS798013-42822,"2017-03-28","2017-04-01",Second Class,MS-798013,Michael Stewart,Corporate,"",Hrodna,Hrodna,Belarus,OFF-AR-6114,"Stanley Markers, Blue",Art,Office Supplies,133.2,6,0.0,11.88,5.29,Medium
47275,CA-2017-ML804023-42822,"2017-03-28","2017-04-01",Standard Class,ML-804023,Michelle Lonsdale,Corporate,"",Winnipeg,Manitoba,Canada,OFF-SU-4116,"Elite Box Cutter, Easy Grip",Supplies,Office Supplies,73.02,2,0.0,10.92,7.69,Medium
50815,LO-2017-AH195114-42822,"2017-03-28","2017-04-02",Standard Class,AH-195114,Alan Haines,Corporate,"",Nitra,Nitra,Slovakia,OFF-ST-4263,"Fellowes Folders, Single Width",Storage,Office Supplies,105.72,4,0.0,43.32,5.41,Medium
30472,IN-2017-RP193907-42822,"2017-03-28","2017-04-01",Standard Class,RP-193907,Resi Pölking,Consumer,"",Canberra,Australian Capital Territory,Australia,FUR-BO-5953,"Sauder Corner Shelving, Mobile",Bookcases,Furniture,599.28,4,0.0,17.88,21.41,Medium
43413,EG-2017-JS594038-42825,"2017-03-31","2017-04-04",Standard Class,JS-594038,Joni Sundaresam,Home Office,"",Cairo,Al Qahirah,Egypt,OFF-ST-6033,"Smead File Cart, Single Width",Storage,Office Supplies,515.52,4,0.0,36.0,34.95,Medium
29416,IN-2017-DA134507-42825,"2017-03-31","2017-04-04",Second Class,DA-134507,Dianna Arnett,Home Office,"",Tamworth,New South Wales,Australia,FUR-FU-3027,"Advantus Door Stop, Black",Furnishings,Furniture,40.527,1,0.1,13.947,6.22,Medium
43414,EG-2017-JS594038-42825,"2017-03-31","2017-04-04",Standard Class,JS-594038,Joni Sundaresam,Home Office,"",Cairo,Al Qahirah,Egypt,OFF-LA-6056,"Smead Round Labels, Laser Printer Compatible",Labels,Office Supplies,6.9,1,0.0,2.46,1.43,Medium
44444,AG-2017-BD16053-42825,"2017-03-31","2017-04-02",Second Class,BD-16053,Brian Dahlen,Consumer,"",Medea,Medea,Algeria,OFF-ST-5696,"Rogers Folders, Single Width",Storage,Office Supplies,122.88,4,0.0,9.72,19.74,High
29414,IN-2017-DA134507-42825,"2017-03-31","2017-04-04",Second Class,DA-134507,Dianna Arnett,Home Office,"",Tamworth,New South Wales,Australia,TEC-AC-3393,"Belkin Mouse, Erganomic",Accessories,Technology,104.004,3,0.1,13.824,11.93,Medium
42955,IS-2017-JS568563-42825,"2017-03-31","2017-04-05",Standard Class,JS-568563,Jim Sink,Corporate,"",Ashqelon,Southern,Israel,TEC-CO-3687,"Canon Fax Machine, Digital",Copiers,Technology,1272.12,4,0.0,292.56,91.52,Medium
29415,IN-2017-DA134507-42825,"2017-03-31","2017-04-04",Second Class,DA-134507,Dianna Arnett,Home Office,"",Tamworth,New South Wales,Australia,OFF-LA-4688,"Hon Round Labels, Laser Printer Compatible",Labels,Office Supplies,53.946,9,0.1,4.536,3.91,Medium
211,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-BI-3293,"Avery Index Tab, Clear",Binders,Office Supplies,2.316,2,0.7,-2.564,1.349,Critical
24086,IN-2017-RD199007-42826,"2017-04-01","2017-04-04",First Class,RD-199007,Ruben Dartt,Consumer,"",Mackay,Queensland,Australia,FUR-CH-4630,"Hon Chairmat, Adjustable",Chairs,Furniture,104.436,2,0.1,46.416,21.74,High
24087,IN-2017-RD199007-42826,"2017-04-01","2017-04-04",First Class,RD-199007,Ruben Dartt,Consumer,"",Mackay,Queensland,Australia,OFF-SU-2994,"Acme Shears, High Speed",Supplies,Office Supplies,314.496,7,0.1,87.276,38.55,High
209,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-BI-4816,"Ibico Binding Machine, Durable",Binders,Office Supplies,63.504,6,0.7,-146.136,12.792,Critical
208,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,FUR-CH-5406,"Novimex Steel Folding Chair, Adjustable",Chairs,Furniture,67.776,2,0.4,-44.064,8.765,Critical
213,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-EN-3098,"Ames Interoffice Envelope, Set of 50",Envelopes,Office Supplies,198.528,11,0.4,-23.232,42.666,Critical
210,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-EN-5040,"Kraft Manila Envelope, with clear poly window",Envelopes,Office Supplies,24.024,2,0.4,3.184,6.738,Critical
212,US-2017-MW182205-42826,"2017-04-01","2017-04-01",Same Day,MW-182205,Mitch Webber,Consumer,"",Buenos Aires,Buenos Aires,Argentina,OFF-FA-6201,"Stockwell Staples, 12 Pack",Fasteners,Office Supplies,8.184,2,0.4,-2.056,2.47,Critical
50371,NI-2017-LS723095-42826,"2017-04-01","2017-04-06",Second Class,LS-723095,Lycoris Saunders,Consumer,"",Ilesha,Osun,Nigeria,OFF-FA-5464,"OIC Clamps, Bulk Pack",Fasteners,Office Supplies,5.931,1,0.7,-3.969,1.43,Medium
48654,IR-2017-DL286560-42827,"2017-04-02","2017-04-06",Standard Class,DL-286560,Dan Lawera,Consumer,"",Hamadan,Hamadan,Iran,OFF-BI-4804,"Ibico 3-Hole Punch, Durable",Binders,Office Supplies,31.95,1,0.0,11.82,2.39,Medium
272,US-2017-KM167205-42827,"2017-04-02","2017-04-09",Standard Class,KM-167205,Kunst Miller,Consumer,"",San Fernando del Valle de Catamarca,Catamarca,Argentina,OFF-ST-6281,"Tenex Trays, Blue",Storage,Office Supplies,43.368,2,0.4,-22.432,2.97,Low
41563,IR-2017-EL373560-42827,"2017-04-02","2017-04-04",First Class,EL-373560,Ed Ludwig,Home Office,"",Arak,Markazi,Iran,OFF-ST-4094,"Eldon Shelving, Blue",Storage,Office Supplies,96.84,2,0.0,26.1,6.52,High
271,US-2017-KM167205-42827,"2017-04-02","2017-04-09",Standard Class,KM-167205,Kunst Miller,Consumer,"",San Fernando del Valle de Catamarca,Catamarca,Argentina,OFF-BI-2917,"Acco Index Tab, Clear",Binders,Office Supplies,3.432,2,0.7,-4.928,1.604,Low
24385,ID-2017-EM138107-42828,"2017-04-03","2017-04-07",Standard Class,EM-138107,Eleni McCrary,Corporate,"",Adelaide,South Australia,Australia,TEC-CO-3607,"Brother Personal Copier, Laser",Copiers,Technology,1414.611,11,0.1,235.521,131.37,Medium
14781,ES-2017-ER138558-42828,"2017-04-03","2017-04-08",Standard Class,ER-138558,Elpida Rittenbach,Corporate,"",Graz,Styria,Austria,OFF-ST-4296,"Fellowes Trays, Wire Frame",Storage,Office Supplies,112.92,2,0.0,28.2,13.26,High
24384,ID-2017-EM138107-42828,"2017-04-03","2017-04-07",Standard Class,EM-138107,Eleni McCrary,Corporate,"",Adelaide,South Australia,Australia,OFF-FA-5478,"OIC Rubber Bands, Metal",Fasteners,Office Supplies,61.884,4,0.1,-6.276,2.51,Medium
21099,IN-2017-SD204857-42829,"2017-04-04","2017-04-09",Standard Class,SD-204857,Shirley Daniels,Home Office,"",Adelaide,South Australia,Australia,TEC-AC-3391,"Belkin Memory Card, USB",Accessories,Technology,414.072,4,0.1,-32.208,29.97,Medium
21098,IN-2017-SD204857-42829,"2017-04-04","2017-04-09",Standard Class,SD-204857,Shirley Daniels,Home Office,"",Adelaide,South Australia,Australia,OFF-LA-5377,"Novimex Color Coded Labels, Laser Printer Compatible",Labels,Office Supplies,78.246,7,0.1,12.096,5.02,Medium
31212,IN-2017-HP148157-42829,"2017-04-04","2017-04-07",Second Class,HP-148157,Harold Pawlan,Home Office,"",Wagga Wagga,New South Wales,Australia,OFF-BI-4807,"Ibico Binder Covers, Clear",Binders,Office Supplies,26.22,2,0.0,5.22,2.31,High
49209,EG-2017-BP118538-42829,"2017-04-04","2017-04-11",Standard Class,BP-118538,Ben Peterman,Corporate,"",Cairo,Al Qahirah,Egypt,OFF-FA-6198,"Stockwell Rubber Bands, Assorted Sizes",Fasteners,Office Supplies,54.36,4,0.0,27.12,3.29,Low
31213,IN-2017-HP148157-42829,"2017-04-04","2017-04-07",Second Class,HP-148157,Harold Pawlan,Home Office,"",Wagga Wagga,New South Wales,Australia,OFF-AR-3497,"Binney & Smith Pens, Fluorescent",Art,Office Supplies,26.4,2,0.0,4.44,3.04,High
49208,EG-2017-BP118538-42829,"2017-04-04","2017-04-11",Standard Class,BP-118538,Ben Peterman,Corporate,"",Cairo,Al Qahirah,Egypt,OFF-LA-5393,"Novimex Removable Labels, Laser Printer Compatible",Labels,Office Supplies,9.69,1,0.0,4.14,1.55,Low
21100,IN-2017-SD204857-42829,"2017-04-04","2017-04-09",Standard Class,SD-204857,Shirley Daniels,Home Office,"",Adelaide,South Australia,Australia,FUR-BO-3634,"Bush Floating Shelf Set, Metal",Bookcases,Furniture,153.657,1,0.1,27.297,6.4,Medium
49721,NI-2017-CC255095-42829,"2017-04-04","2017-04-08",Standard Class,CC-255095,Clay Cheatham,Consumer,"",Warri,Delta,Nigeria,OFF-BI-4809,"Ibico Binder Covers, Economy",Binders,Office Supplies,4.095,1,0.7,-7.665,1.38,High
48950,TU-2017-AG675134-42830,"2017-04-05","2017-04-10",Standard Class,AG-675134,Anna Gayman,Consumer,"",Istanbul,Istanbul,Turkey,OFF-PA-4145,"Enermax Cards & Envelopes, Premium",Paper,Office Supplies,18.84,1,0.6,-14.61,1.56,Medium
48949,TU-2017-AG675134-42830,"2017-04-05","2017-04-10",Standard Class,AG-675134,Anna Gayman,Consumer,"",Istanbul,Istanbul,Turkey,OFF-AR-3464,"BIC Pens, Blue",Art,Office Supplies,5.712,1,0.6,-7.008,1.35,Medium
21720,IN-2017-BD116057-42832,"2017-04-07","2017-04-09",First Class,BD-116057,Brian Dahlen,Consumer,"",Adelaide,South Australia,Australia,OFF-ST-4259,"Fellowes File Cart, Single Width",Storage,Office Supplies,247.212,2,0.1,109.872,18.73,Medium
30007,ID-2017-VG217907-42833,"2017-04-08","2017-04-10",Second Class,VG-217907,Vivek Gonzalez,Consumer,"",Albury,New South Wales,Australia,OFF-FA-5475,"OIC Rubber Bands, 12 Pack",Fasteners,Office Supplies,29.7,2,0.1,-2.34,2.44,High
