"Order ID","Order Date","Customer Name","Product Name","quantity","Sub-Category","category","city","country"
ID-2017-MG176957-42995,"2017-09-17",Maureen Gnade,"Ikea 3-Shelf Cabinet, Traditional",1,Bookcases,Furniture,Canberra,Australia
ID-2017-MG176957-42995,"2017-09-17",Maureen Gnade,"Brother Ink, Color",3,Copiers,Technology,Canberra,Australia
AO-2017-GM45004-42996,"2017-09-18",Gene McClure,"Fellowes File Cart, Single Width",2,Storage,Office Supplies,Luanda,Angola
AO-2017-GM45004-42996,"2017-09-18",Gene McClure,"Acco Binder Covers, Recycled",1,Binders,Office Supplies,Luanda,Angola
AO-2017-GM45004-42996,"2017-09-18",Gene McClure,"Tenex Shelving, Single Width",6,Storage,Office Supplies,Luanda,Angola
ES-2017-SJ202158-43000,"2017-09-22",Sarah Jordon,"BIC Canvas, Fluorescent",8,Art,Office Supplies,Vienna,Austria
ES-2017-SJ202158-43000,"2017-09-22",Sarah Jordon,"Cameo Manila Envelope, Set of 50",2,Envelopes,Office Supplies,Vienna,Austria
IN-2017-DP131057-43002,"2017-09-24",Dave Poirier,"Sharp Wireless Fax, High-Speed",2,Copiers,Technology,Gold Coast,Australia
IN-2017-DP131057-43002,"2017-09-24",Dave Poirier,"Eldon Frame, Erganomic",6,Furnishings,Furniture,Gold Coast,Australia
IN-2017-DP131057-43002,"2017-09-24",Dave Poirier,"Avery Round Labels, Laser Printer Compatible",2,Labels,Office Supplies,Gold Coast,Australia
IN-2017-DP131057-43002,"2017-09-24",Dave Poirier,"Logitech Numeric Keypad, Programmable",5,Accessories,Technology,Gold Coast,Australia
ID-2017-KT164657-43003,"2017-09-25",Kean Takahito,"Xerox Memo Slips, 8.5 x 11",2,Paper,Office Supplies,Geelong,Australia
ID-2017-KT164657-43003,"2017-09-25",Kean Takahito,"Ibico Index Tab, Economy",5,Binders,Office Supplies,Geelong,Australia
ID-2017-KT164657-43003,"2017-09-25",Kean Takahito,"HP Personal Copier, Laser",2,Copiers,Technology,Geelong,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"Boston Markers, Fluorescent",2,Art,Office Supplies,Albany,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"Enermax Computer Printout Paper, Premium",3,Paper,Office Supplies,Albany,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"Panasonic Phone, Wireless",2,Machines,Technology,Albany,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"Kleencut Shears, Steel",13,Supplies,Office Supplies,Albany,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"Hon Rocking Chair, Red",5,Chairs,Furniture,Albany,Australia
IN-2017-BE113357-43004,"2017-09-26",Bill Eplett,"GlobeWeis Peel and Seal, Set of 50",2,Envelopes,Office Supplies,Albany,Australia
BO-2017-KA652513-43007,"2017-09-29",Kelly Andreada,"Boston Sketch Pad, Blue",4,Art,Office Supplies,Polatsk,Belarus
BO-2017-KA652513-43007,"2017-09-29",Kelly Andreada,"Wilson Jones 3-Hole Punch, Clear",2,Binders,Office Supplies,Polatsk,Belarus
BO-2017-KA652513-43007,"2017-09-29",Kelly Andreada,"Motorola Headset, VoIP",2,Phones,Technology,Polatsk,Belarus
BO-2017-KA652513-43007,"2017-09-29",Kelly Andreada,"BIC Pencil Sharpener, Blue",1,Art,Office Supplies,Polatsk,Belarus
SU-2017-BB990122-43010,"2017-10-02",Barry Blumstein,"Sauder Library with Doors, Mobile",1,Bookcases,Furniture,Bur Sudan,Sudan
SU-2017-BB990122-43010,"2017-10-02",Barry Blumstein,"SanDisk Computer Printout Paper, 8.5 x 11",1,Paper,Office Supplies,Bur Sudan,Sudan
ID-2017-PS190457-43011,"2017-10-03",Penelope Sewall,"Stockwell Staples, 12 Pack",2,Fasteners,Office Supplies,Caloundra,Australia
IZ-2017-AY55561-43012,"2017-10-04",Andy Yotov,"Avery Binding Machine, Recycled",4,Binders,Office Supplies,Baghdad,Iraq
IZ-2017-AY55561-43012,"2017-10-04",Andy Yotov,"Cuisinart Refrigerator, Red",1,Appliances,Office Supplies,Baghdad,Iraq
EG-2017-RD966038-43014,"2017-10-06",Robert Dilbeck,"Konica Receipt Printer, White",1,Machines,Technology,Al Mahallah al Kubra,Egypt
EG-2017-RD966038-43014,"2017-10-06",Robert Dilbeck,"Konica Receipt Printer, White",1,Machines,Technology,Al Mahallah al Kubra,Egypt
EG-2017-RD966038-43014,"2017-10-06",Robert Dilbeck,"Sharp Wireless Fax, Color",2,Copiers,Technology,Al Mahallah al Kubra,Egypt
EG-2017-RD966038-43014,"2017-10-06",Robert Dilbeck,"Sharp Wireless Fax, Color",2,Copiers,Technology,Al Mahallah al Kubra,Egypt
ES-2017-CM119358-43026,"2017-10-18",Carlos Meador,"Panasonic Phone, Durable",6,Machines,Technology,Vienna,Austria
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"Boston Pencil Sharpener, Water Color",4,Art,Office Supplies,Mississauga,Canada
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"StarTech Inkjet, Durable",1,Machines,Technology,Mississauga,Canada
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"Bush Corner Shelving, Mobile",2,Bookcases,Furniture,Mississauga,Canada
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"Cuisinart Microwave, Black",1,Appliances,Office Supplies,Mississauga,Canada
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"Wilson Jones Hole Reinforcements, Clear",1,Binders,Office Supplies,Mississauga,Canada
CA-2017-JD589523-43028,"2017-10-20",Jonathan Doherty,"Cardinal Index Tab, Economy",1,Binders,Office Supplies,Mississauga,Canada
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Enermax Keyboard, USB",4,Accessories,Technology,Mashhad,Iran
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Enermax Keyboard, USB",4,Accessories,Technology,Mashhad,Iran
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Green Bar Note Cards, Premium",1,Paper,Office Supplies,Mashhad,Iran
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Green Bar Note Cards, Premium",1,Paper,Office Supplies,Mashhad,Iran
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Stanley Markers, Blue",2,Art,Office Supplies,Mashhad,Iran
IR-2017-DO343560-43029,"2017-10-21",Denny Ordway,"Stanley Markers, Blue",2,Art,Office Supplies,Mashhad,Iran
AJ-2017-LW68259-43031,"2017-10-23",Laurel Workman,"Tenex Photo Frame, Erganomic",1,Furnishings,Furniture,Baku,Azerbaijan
AJ-2017-LW68259-43031,"2017-10-23",Laurel Workman,"Novimex Round Labels, 5000 Label Set",2,Labels,Office Supplies,Baku,Azerbaijan
AJ-2017-LW68259-43031,"2017-10-23",Laurel Workman,"Boston Pencil Sharpener, Easy-Erase",2,Art,Office Supplies,Baku,Azerbaijan
US-2017-EH141855-43033,"2017-10-25",Evan Henry,"Acme Letter Opener, Serrated",2,Supplies,Office Supplies,Necochea,Argentina
NI-2017-SH997595-43036,"2017-10-28",Sally Hughsby,"Sanford Sketch Pad, Blue",1,Art,Office Supplies,Warri,Nigeria
NI-2017-SH997595-43036,"2017-10-28",Sally Hughsby,"Stockwell Thumb Tacks, Bulk Pack",6,Fasteners,Office Supplies,Warri,Nigeria
NI-2017-SH997595-43036,"2017-10-28",Sally Hughsby,"Nokia Smart Phone, Full Size",1,Phones,Technology,Warri,Nigeria
NI-2017-SH997595-43036,"2017-10-28",Sally Hughsby,"Ibico Binder, Clear",1,Binders,Office Supplies,Warri,Nigeria
NI-2017-SH997595-43036,"2017-10-28",Sally Hughsby,"Cardinal Hole Reinforcements, Durable",1,Binders,Office Supplies,Warri,Nigeria
NI-2017-JF529595-43037,"2017-10-29",Jason Fortune-,"Samsung Office Telephone, VoIP",8,Phones,Technology,Ibadan,Nigeria
NI-2017-JF529595-43037,"2017-10-29",Jason Fortune-,"Panasonic Printer, Red",2,Machines,Technology,Ibadan,Nigeria
NI-2017-JF529595-43037,"2017-10-29",Jason Fortune-,"Wilson Jones Binding Machine, Economy",1,Binders,Office Supplies,Ibadan,Nigeria
GH-2017-MH811549-43042,"2017-11-03",Mick Hernandez,"Kleencut Box Cutter, Steel",4,Supplies,Office Supplies,Kumasi,Ghana
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"SAFCO Steel Folding Chair, Set of Two",2,Chairs,Furniture,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Rogers Folders, Blue",4,Storage,Office Supplies,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Green Bar Memo Slips, Recycled",1,Paper,Office Supplies,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Cardinal Binder, Economy",2,Binders,Office Supplies,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Deflect-O Clock, Durable",6,Furnishings,Furniture,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Ibico Index Tab, Clear",4,Binders,Office Supplies,Warrnambool,Australia
ID-2017-DL129257-43043,"2017-11-04",Daniel Lacy,"Belkin Keyboard, USB",4,Accessories,Technology,Warrnambool,Australia
IN-2017-LR170357-43044,"2017-11-05",Lisa Ryan,"Hamilton Beach Refrigerator, Silver",1,Appliances,Office Supplies,Perth,Australia
IN-2017-LR170357-43044,"2017-11-05",Lisa Ryan,"Fiskars Shears, Steel",2,Supplies,Office Supplies,Perth,Australia
IN-2017-LR170357-43044,"2017-11-05",Lisa Ryan,"Xerox Parchment Paper, Multicolor",3,Paper,Office Supplies,Perth,Australia
US-2017-AA106455-43045,"2017-11-06",Anna Andreadi,"Enermax Router, Bluetooth",2,Accessories,Technology,Santa Rosa,Argentina
US-2017-AA106455-43045,"2017-11-06",Anna Andreadi,"Novimex Legal Exhibit Labels, 5000 Label Set",2,Labels,Office Supplies,Santa Rosa,Argentina
US-2017-AA106455-43045,"2017-11-06",Anna Andreadi,"Smead Shipping Labels, Laser Printer Compatible",3,Labels,Office Supplies,Santa Rosa,Argentina
US-2017-MC181305-43049,"2017-11-10",Mike Caudle,"Samsung Smart Phone, Full Size",4,Phones,Technology,Comodoro Rivadavia,Argentina
US-2017-MC181305-43049,"2017-11-10",Mike Caudle,"Smead Shelving, Single Width",11,Storage,Office Supplies,Comodoro Rivadavia,Argentina
US-2017-MC181305-43049,"2017-11-10",Mike Caudle,"Avery Hole Reinforcements, Durable",2,Binders,Office Supplies,Comodoro Rivadavia,Argentina
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Smead File Cart, Industrial",3,Storage,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Kraft Peel and Seal, with clear poly window",6,Envelopes,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Stanley Sketch Pad, Fluorescent",5,Art,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"SanDisk Parchment Paper, Multicolor",2,Paper,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Elite Scissors, Serrated",1,Supplies,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Brother Copy Machine, Color",7,Copiers,Technology,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Novimex Executive Leather Armchair, Red",7,Chairs,Furniture,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"GlobeWeis Mailers, Set of 50",4,Envelopes,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"Rogers Lockers, Blue",6,Storage,Office Supplies,Villach,Austria
ES-2017-DL133158-43051,"2017-11-12",Delfina Latchford,"OIC Clamps, Bulk Pack",4,Fasteners,Office Supplies,Villach,Austria
MO-2017-KW657086-43052,"2017-11-13",Kelly Williams,"Acco Hole Reinforcements, Recycled",2,Binders,Office Supplies,Kenitra,Morocco
MO-2017-KW657086-43052,"2017-11-13",Kelly Williams,"Fiskars Ruler, Easy Grip",6,Supplies,Office Supplies,Kenitra,Morocco
MO-2017-KW657086-43052,"2017-11-13",Kelly Williams,"Stockwell Push Pins, Metal",4,Fasteners,Office Supplies,Kenitra,Morocco
LY-2017-NG843074-43056,"2017-11-17",Nathan Gelder,"Acco Binder, Economy",1,Binders,Office Supplies,Benghazi,Libya
LY-2017-NG843074-43056,"2017-11-17",Nathan Gelder,"Hoover Toaster, Red",2,Appliances,Office Supplies,Benghazi,Libya
LY-2017-NG843074-43056,"2017-11-17",Nathan Gelder,"Novimex Chairmat, Black",2,Chairs,Furniture,Benghazi,Libya
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Boston Highlighters, Easy-Erase",1,Art,Office Supplies,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Boston Markers, Easy-Erase",8,Art,Office Supplies,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"KitchenAid Toaster, White",2,Appliances,Office Supplies,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Jiffy Interoffice Envelope, with clear poly window",2,Envelopes,Office Supplies,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Advantus Photo Frame, Erganomic",1,Furnishings,Furniture,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Tenex Trays, Blue",1,Storage,Office Supplies,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Advantus Stacking Tray, Black",1,Furnishings,Furniture,Marrakech,Morocco
MO-2017-DO343586-43058,"2017-11-19",Denny Ordway,"Binney & Smith Pens, Water Color",1,Art,Office Supplies,Marrakech,Morocco
IN-2017-KW164357-43059,"2017-11-20",Katrina Willman,"Xerox Computer Printout Paper, 8.5 x 11",3,Paper,Office Supplies,Melbourne,Australia
US-2017-CA119655-43061,"2017-11-22",Carol Adams,"Boston Pencil Sharpener, Fluorescent",1,Art,Office Supplies,Buenos Aires,Argentina
IR-2017-NP870060-43063,"2017-11-24",Nora Preis,"Fellowes File Cart, Wire Frame",1,Storage,Office Supplies,Mashhad,Iran
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Enermax Computer Printout Paper, Multicolor",3,Paper,Office Supplies,Perth,Australia
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Fiskars Trimmer, Easy Grip",3,Supplies,Office Supplies,Perth,Australia
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Rogers Trays, Blue",3,Storage,Office Supplies,Perth,Australia
KE-2017-KC654069-43063,"2017-11-24",Kelly Collister,"Avery Index Tab, Clear",1,Binders,Office Supplies,Nairobi,Kenya
IR-2017-NP870060-43063,"2017-11-24",Nora Preis,"Stanley Sketch Pad, Water Color",1,Art,Office Supplies,Mashhad,Iran
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Novimex Round Labels, 5000 Label Set",3,Labels,Office Supplies,Perth,Australia
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Apple Smart Phone, Cordless",5,Phones,Technology,Perth,Australia
IR-2017-NP870060-43063,"2017-11-24",Nora Preis,"Acme Letter Opener, Steel",1,Supplies,Office Supplies,Mashhad,Iran
IN-2017-KN164507-43063,"2017-11-24",Kean Nguyen,"Enermax Mouse, USB",3,Accessories,Technology,Perth,Australia
IN-2017-MG176807-43064,"2017-11-25",Maureen Gastineau,"Avery Hole Reinforcements, Economy",2,Binders,Office Supplies,Adelaide,Australia
IN-2017-RE194057-43072,"2017-12-03",Ricardo Emerson,"Office Star Rocking Chair, Set of Two",7,Chairs,Furniture,Mandurah,Australia
IN-2017-RE194057-43072,"2017-12-03",Ricardo Emerson,"SAFCO Chairmat, Black",1,Chairs,Furniture,Mandurah,Australia
AG-2017-RD96603-43073,"2017-12-04",Robert Dilbeck,"Brother Wireless Fax, Laser",4,Copiers,Technology,Oran,Algeria
AG-2017-RD96603-43073,"2017-12-04",Robert Dilbeck,"Hoover Toaster, White",2,Appliances,Office Supplies,Oran,Algeria
AG-2017-RD96603-43073,"2017-12-04",Robert Dilbeck,"Boston Pens, Fluorescent",6,Art,Office Supplies,Oran,Algeria
NI-2017-AG90095-43077,"2017-12-08",Arthur Gainer,"Eldon Shelving, Blue",2,Storage,Office Supplies,Lagos,Nigeria
NI-2017-AG90095-43077,"2017-12-08",Arthur Gainer,"Deflect-O Frame, Durable",2,Furnishings,Furniture,Lagos,Nigeria
NI-2017-AG90095-43077,"2017-12-08",Arthur Gainer,"Belkin Keyboard, Bluetooth",8,Accessories,Technology,Lagos,Nigeria
IN-2017-DM130157-43078,"2017-12-09",Darrin Martin,"Memorex Memory Card, Programmable",2,Accessories,Technology,Sydney,Australia
IN-2017-DM130157-43078,"2017-12-09",Darrin Martin,"Eldon Light Bulb, Durable",2,Furnishings,Furniture,Sydney,Australia
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"Cardinal Binding Machine, Clear",1,Binders,Office Supplies,Alexandria,Egypt
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"Boston Pencil Sharpener, Water Color",1,Art,Office Supplies,Alexandria,Egypt
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"Boston Markers, Blue",2,Art,Office Supplies,Alexandria,Egypt
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"BIC Markers, Blue",4,Art,Office Supplies,Alexandria,Egypt
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"Tenex Frame, Duo Pack",1,Furnishings,Furniture,Alexandria,Egypt
EG-2017-KH651038-43085,"2017-12-16",Keith Herrera,"Rogers Shelving, Blue",2,Storage,Office Supplies,Alexandria,Egypt
NI-2017-LC705095-43093,"2017-12-24",Liz Carlisle,"Cardinal Index Tab, Clear",4,Binders,Office Supplies,Kano,Nigeria
IR-2017-CC237060-43094,"2017-12-25",Christopher Conant,"StarTech Calculator, Red",6,Machines,Technology,Tehran,Iran
IR-2017-CC237060-43094,"2017-12-25",Christopher Conant,"Konica Inkjet, Durable",2,Machines,Technology,Tehran,Iran
IR-2017-CC237060-43094,"2017-12-25",Christopher Conant,"Kleencut Letter Opener, Easy Grip",4,Supplies,Office Supplies,Tehran,Iran
IR-2017-CC237060-43094,"2017-12-25",Christopher Conant,"Safco Classic Bookcase, Mobile",4,Bookcases,Furniture,Tehran,Iran
AJ-2017-DJ34209-43099,"2017-12-30",Denny Joy,"Stiletto Trimmer, Serrated",4,Supplies,Office Supplies,Baku,Azerbaijan
MX-2014-JH1618082-41971,,,,,,,,
ES-2016-LC1714064-42571,,,,,,,,
MX-2016-KB1660039-42683,,,,,,,,
ES-2017-JG1580548-42966,,,,,,,,
IN-2017-MM1726027-43022,,,,,,,,
MX-2015-BS1138082-42280,,,,,,,,
ES-2015-EK1379545-42257,,,,,,,,
MX-2017-CA1196531-43082,,,,,,,,
TU-2016-KH6630134-42616,,,,,,,,
IN-2015-JH1618058-42148,,,,,,,,
TZ-2017-LW6825129-43044,,,,,,,,
ES-2017-SW2075545-43051,,,,,,,,
ES-2016-AA1064564-42422,,,,,,,,
MX-2016-PF1922518-42697,,,,,,,,
GV-2015-TB1140052-42188,,,,,,,,
GV-2015-TB1140052-42188,,,,,,,,
ID-2014-BB1154592-41942,,,,,,,,
MX-2014-DC1328531-42000,,,,,,,,
IN-2015-CS1246058-42339,,,,,,,,
ES-2014-CK1259548-41848,,,,,,,,
MX-2016-SJ2050031-42621,,,,,,,,
ES-2014-AB1001564-41880,,,,,,,,
IN-2015-MT1781559-42257,,,,,,,,
MX-2017-AB1001593-42750,,,,,,,,
MX-2016-SS2041082-42643,,,,,,,,
MX-2017-HF1499518-42934,,,,,,,,
IN-2014-VM2183558-41978,,,,,,,,
MX-2017-AR1057018-43098,,,,,,,,
ES-2015-CM1219064-42094,,,,,,,,
ZA-2015-BB1545146-42244,,,,,,,,
IN-2017-GM1468027-42736,,,,,,,,
ES-2017-DL1331548-43082,,,,,,,,
ES-2017-AS1024048-42813,,,,,,,,
ES-2015-SN2071045-42274,,,,,,,,
ES-2017-LS1723048-42884,,,,,,,,
US-2016-EA1403536-42650,,,,,,,,
ES-2015-SH2063548-42246,,,,,,,,
IN-2017-JH1618059-42927,,,,,,,,
IN-2014-JM1553558-41886,,,,,,,,
IN-2015-SW2024558-42155,,,,,,,,
ES-2017-JD1589514-42958,,,,,,,,
MX-2017-CM1244582-43085,,,,,,,,
ID-2017-KD1627059-43004,,,,,,,,
IN-2017-DW1358527-42879,,,,,,,,
IN-2015-KD1649558-42217,,,,,,,,
IN-2017-PR1888027-42856,,,,,,,,
MX-2016-MC1742582-42633,,,,,,,,
IN-2017-HJ1487578-43022,,,,,,,,
IT-2015-AS1009062-42364,,,,,,,,
MX-2016-BP1115582-42430,,,,,,,,
MX-2016-BP1115582-42430,,,,,,,,
IN-2014-LW1721527-41664,,,,,,,,
IT-2014-RF1984045-41755,,,,,,,,
UG-2015-MY7380136-42150,,,,,,,,
MX-2016-MG1814582-42505,,,,,,,,
TU-2014-RA9285134-41946,,,,,,,,
ES-2014-BW1106548-41855,,,,,,,,
MX-2016-PS1876082-42634,,,,,,,,
ES-2016-DD1357048-42685,,,,,,,,
LY-2014-BN151574-41893,,,,,,,,
MO-2014-ED388586-41806,,,,,,,,
ES-2017-DJ1342048-43078,,,,,,,,
MX-2015-LW1712537-42320,,,,,,,,
IN-2015-LO171707-42321,,,,,,,,
IN-2015-CC1214558-42159,,,,,,,,
US-2016-JL1585018-42717,,,,,,,,
MX-2015-CL1189093-42168,,,,,,,,
US-2017-DP1316536-42969,,,,,,,,
MX-2016-CD1192082-42729,,,,,,,,
ES-2014-ME1732048-41911,,,,,,,,
ES-2014-EP1391548-41850,,,,,,,,
IT-2017-VG2179045-42928,,,,,,,,
MX-2014-CJ1187518-41926,,,,,,,,
YM-2017-MC7845145-43066,,,,,,,,
ES-2017-FH1427545-42997,,,,,,,,
IN-2017-AT1073527-43023,,,,,,,,
MX-2014-CK1232593-41750,,,,,,,,
IZ-2014-DW319561-41874,,,,,,,,
ES-2017-SM2090545-42821,,,,,,,,
UP-2017-FW4395137-43100,,,,,,,,
IN-2015-MW1823566-42100,,,,,,,,
US-2014-RP1939018-41668,,,,,,,,
TU-2014-MT8070134-41796,,,,,,,,
MX-2015-KD1627051-42198,,,,,,,,
ES-2016-PO1919544-42675,,,,,,,,
ID-2017-JL1517559-42931,,,,,,,,
ES-2017-NS1850564-42898,,,,,,,,
IV-2016-RP939029-42422,,,,,,,,
MX-2016-MC1784551-42658,,,,,,,,
TO-2015-PC8745131-42005,,,,,,,,
IT-2017-LW1699064-42969,,,,,,,,
IN-2015-OT1873088-42171,,,,,,,,
IR-2014-JE547560-41802,,,,,,,,
MX-2016-LH1690082-42674,,,,,,,,
IN-2015-BP1105027-42099,,,,,,,,
MX-2017-JH1582080-43030,,,,,,,,
MX-2014-RK1930082-41718,,,,,,,,
ES-2014-TB2117545-41876,,,,,,,,
ES-2015-JS1588045-42253,,,,,,,,
JO-2015-AG30067-42359,,,,,,,,
MX-2014-SS2014082-41908,,,,,,,,
US-2015-TS2161036-42216,,,,,,,,
ES-2017-JL1550548-43070,,,,,,,,
MX-2016-TM2149039-42654,,,,,,,,
TU-2016-MG7680134-42637,,,,,,,,
ID-2015-BF1100592-42201,,,,,,,,
IV-2017-DP316529-42840,,,,,,,,
MX-2014-ZC2191082-41928,,,,,,,,
BO-2015-LC714013-42352,,,,,,,,
IT-2017-PV1898591-43056,,,,,,,,
IT-2017-PV1898591-43056,,,,,,,,
MX-2014-SA2083036-41798,,,,,,,,
IN-2016-JO1528027-42492,,,,,,,,
IT-2017-DC1328545-42856,,,,,,,,
IN-2016-TT2107099-42535,,,,,,,,
IN-2016-FH1435027-42702,,,,,,,,
ID-2014-NG1843059-41949,,,,,,,,
MX-2015-CR1273082-42177,,,,,,,,
UP-2016-JE5475137-42538,,,,,,,,
IZ-2015-PB915061-42294,,,,,,,,
ES-2016-AR1082548-42372,,,,,,,,
US-2016-JK1532536-42435,,,,,,,,
ES-2017-AR1057044-42996,,,,,,,,
SF-2017-DN3690117-43088,,,,,,,,
IN-2014-MT1807058-41917,,,,,,,,
US-2015-EM1396082-42196,,,,,,,,
ES-2017-AG1027045-42904,,,,,,,,
MX-2016-TW2102582-42413,,,,,,,,
MO-2014-LW721586-41974,,,,,,,,
ES-2017-RB1933045-43085,,,,,,,,
UP-2016-GA4725137-42616,,,,,,,,
IN-2015-RW1969058-42353,,,,,,,,
MX-2016-BG1103551-42619,,,,,,,,
SA-2017-MW8220110-42836,,,,,,,,
IN-2017-BM1157559-42910,,,,,,,,
ID-2016-RB1946597-42689,,,,,,,,
ID-2015-AG106757-42330,,,,,,,,
ES-2016-MP1796545-42703,,,,,,,,
ES-2016-JH1582064-42724,,,,,,,,
IT-2017-BP1109548-42923,,,,,,,,
ES-2017-RB1957045-42907,,,,,,,,
MX-2015-DV1346518-42335,,,,,,,,
US-2014-CS1195036-41805,,,,,,,,
IN-2017-HZ1495092-42954,,,,,,,,
MX-2015-LS1724582-42261,,,,,,,,
ES-2017-CK1220564-43056,,,,,,,,
US-2016-MG1768098-42699,,,,,,,,
US-2016-JD1615036-42405,,,,,,,,
ID-2017-DK1289559-43046,,,,,,,,
MX-2017-AT1043582-42798,,,,,,,,
IN-2015-PV1898558-42358,,,,,,,,
IN-2015-CC1222011-42138,,,,,,,,
IT-2017-CJ1201091-43067,,,,,,,,
IN-2016-SO2033527-42645,,,,,,,,
MX-2017-EG1390082-43064,,,,,,,,
ID-2015-MC1760559-42112,,,,,,,,
ID-2014-SC2026097-41894,,,,,,,,
UP-2017-JC5775137-43036,,,,,,,,
MX-2016-ML1739528-42529,,,,,,,,
US-2017-BT1148555-43070,,,,,,,,
UP-2014-RB9435137-41760,,,,,,,,
MX-2017-DA1345051-42911,,,,,,,,
SU-2014-JC5340122-41643,,,,,,,,
MX-2017-CS1213018-43016,,,,,,,,
ES-2017-DP1310564-42968,,,,,,,,
MX-2017-TS2143028-43053,,,,,,,,
MX-2016-ME1801036-42609,,,,,,,,
ZA-2014-CS2460147-41770,,,,,,,,
ES-2017-MR1754548-42772,,,,,,,,
TU-2016-DB3210134-42518,,,,,,,,
ES-2014-CM1181564-41978,,,,,,,,
NI-2016-SC1030595-42597,,,,,,,,
US-2017-TZ2158036-43049,,,,,,,,
IN-2016-CJ1201027-42541,,,,,,,,
UP-2017-JL5235137-42812,,,,,,,,
IN-2014-PO1886511-41671,,,,,,,,
MX-2014-AC1042031-41866,,,,,,,,
PL-2016-NM8445103-42585,,,,,,,,
CM-2015-MC759022-42226,,,,,,,,
ES-2015-FO1430545-42052,,,,,,,,
WA-2017-TB1152089-42921,,,,,,,,
IN-2015-SA2083058-42197,,,,,,,,
MX-2016-FM1429031-42634,,,,,,,,
MX-2016-AG1033018-42552,,,,,,,,
MX-2017-FC1433531-42874,,,,,,,,
ES-2015-RD1958514-42369,,,,,,,,
TU-2017-KN6450134-42980,,,,,,,,
TU-2017-KN6450134-42980,,,,,,,,
UP-2016-LL6840137-42400,,,,,,,,
MX-2015-MC1727518-42138,,,,,,,,
ID-2017-RP1939092-43085,,,,,,,,
MX-2016-PV1898582-42373,,,,,,,,
ID-2016-JE1616559-42587,,,,,,,,
IN-2017-JL1523527-43053,,,,,,,,
IZ-2017-TB1119061-42986,,,,,,,,
CG-2014-TB1162533-41685,,,,,,,,
ID-2015-BS1175559-42057,,,,,,,,
